Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
10/13/2008,1.697340748,1.851226981,1.676669554,1.84893012,91653600,0,0
10/14/2008,1.917833874,1.929317734,1.757057323,1.807587028,120901200,0,0
10/15/2008,1.796103181,1.8052904,1.61235857,1.61235857,85406400,0,0
10/16/2008,1.660591568,1.777728675,1.58479695,1.768541455,101982000,0,0
10/17/2008,1.718011691,1.858116952,1.685856422,1.757057428,83941600,0,0
10/20/2008,1.816774428,1.830555258,1.747870279,1.791509628,59576400,0,0
10/21/2008,1.757057705,1.775432147,1.644514084,1.653701305,65911600,0,0
10/22/2008,1.630733427,1.699637701,1.54804832,1.591687679,60099600,0,0
10/23/2008,1.58709413,1.62613988,1.437801713,1.502112269,83219200,0,0
10/24/2008,1.378084392,1.596281043,1.371193921,1.518189669,79833600,0,0
10/27/2008,1.509002344,1.695043711,1.460769385,1.600874543,69893600,0,0
10/28/2008,1.685856616,1.844336226,1.655998095,1.842039585,84992000,0,0
10/29/2008,1.830555621,2.021190745,1.8213684,1.901756644,97728400,0,0
10/30/2008,2.009705891,2.021189969,1.860413541,1.982144237,65717600,0,0
10/31/2008,1.920130308,2.051048438,1.915536808,2.012002707,60867200,0,0
11/3/2008,2.055642645,2.092391529,1.906350247,1.938505411,72392400,0,0
11/4/2008,2.005112254,2.062532425,1.952285802,2.062532425,61956000,0,0
11/5/2008,1.986737847,2.044158019,1.954582691,1.954582691,78762000,0,0
11/6/2008,1.839742444,1.908646697,1.745573283,1.750166893,79793600,0,0
11/7/2008,1.993629216,2.083204579,1.860414383,2.002816439,113206800,0,0
11/10/2008,2.078610936,2.090095018,1.830555622,1.87419498,57639600,0,0
11/11/2008,1.846632948,1.860413887,1.773135079,1.791509628,57648400,0,0
11/12/2008,1.73638617,1.777728659,1.665185162,1.685856462,64609200,0,0
11/13/2008,1.607764912,1.825961534,1.575609644,1.823664784,79722800,0,0
11/14/2008,1.750167176,1.759354397,1.639920419,1.646810889,74102400,0,0
11/17/2008,1.630733009,1.674372357,1.596280881,1.61235857,38822400,0,0
11/18/2008,1.644513633,1.653700852,1.506705247,1.559531808,56448800,0,0
11/19/2008,1.545751567,1.584797315,1.424020712,1.430911183,50022000,0,0
11/20/2008,1.419426662,1.490627665,1.339038441,1.355116129,84703600,0,0
11/21/2008,1.398755853,1.465363264,1.32066436,1.465363264,59906400,0,0
11/24/2008,1.554938857,1.580203773,1.469956996,1.561829329,60030800,0,0
11/25/2008,1.630733184,1.635326795,1.55953217,1.605468273,52825600,0,0
11/26/2008,1.577906535,1.752463936,1.568719315,1.747870326,60079200,0,0
11/28/2008,1.720308661,1.745573573,1.692746999,1.715715051,17524800,0,0
12/1/2008,1.646810746,1.662888326,1.566422518,1.568719268,54711200,0,0
12/2/2008,1.598578157,1.676669653,1.577906853,1.655998349,47998800,0,0
12/3/2008,1.591687523,1.743276889,1.577906691,1.740980029,58463200,0,0
12/4/2008,1.706527629,1.791509574,1.587093664,1.626139402,46629200,0,0
12/5/2008,1.575609716,1.697340432,1.548047948,1.690450072,43848400,0,0
12/8/2008,1.722605069,1.757057192,1.596280653,1.635326385,70799200,0,0
12/9/2008,1.614655209,1.858116714,1.596280663,1.793806076,82976000,0,0
12/10/2008,1.828258606,2.009706372,1.798400085,1.96377027,96112400,0,0
12/11/2008,1.952285664,2.021189908,1.858116626,1.881084561,58270000,0,0
12/12/2008,1.825962358,1.986738878,1.789213464,1.975255013,67926800,0,0
12/15/2008,1.986737756,1.998221834,1.848929482,1.910943151,47699600,0,0
12/16/2008,1.929317987,2.044158349,1.910943547,2.039564848,52194000,0,0
12/17/2008,2.002815312,2.17048208,1.975253661,2.140623569,67418000,0,0
12/18/2008,2.126843131,2.13373349,1.917833749,1.943098545,55080800,0,0
12/19/2008,1.968363835,2.04415846,1.949989394,1.956879973,59312000,0,0
12/22/2008,1.986738254,1.991331974,1.770838461,1.842039585,52246400,0,0
12/23/2008,1.853523247,1.892568985,1.78921271,1.816774368,37745200,0,0
12/24/2008,1.780025536,1.823664885,1.736386187,1.773135066,14661600,0,0
12/26/2008,1.773134755,1.79610291,1.676668964,1.724901915,22615600,0,0
12/29/2008,1.747870448,1.780025721,1.635326829,1.780025721,46016800,0,0
12/30/2008,1.802993733,1.869601247,1.761651241,1.842039585,40986000,0,0
12/31/2008,1.819070885,1.899459205,1.786915622,1.853522897,44158000,0,0
1/2/2009,1.853522638,2.014299256,1.84663228,2.000518322,49712400,0,0
1/5/2009,1.977550885,2.083204023,1.963770164,2.037267923,70573600,0,0
1/6/2009,2.096984865,2.165889121,2.051048768,2.106172085,65790400,0,0
1/7/2009,2.057939269,2.057939269,1.908646888,1.979847789,87009600,0,0
1/8/2009,1.954582487,1.954582487,1.809883644,1.929317474,101449600,0,0
1/9/2009,1.929318116,1.929318116,1.816774607,1.821368217,76135200,0,0
1/12/2009,1.821368087,1.830555307,1.722605416,1.747870326,64553200,0,0
1/13/2009,1.688153173,1.823664825,1.655997904,1.757057428,182442400,0,0
1/14/2009,1.695044096,1.715715291,1.653701488,1.678966403,97490800,0,0
1/15/2009,1.688153169,1.766244644,1.653701041,1.738682985,99820400,0,0
1/16/2009,1.786916079,1.85122673,1.729495898,1.835148931,83132400,0,0
1/20/2009,1.830555676,1.837446147,1.642217516,1.655998349,70578800,0,0
1/21/2009,1.688153453,1.747870499,1.626139656,1.736386418,64847200,0,0
1/22/2009,1.68126309,1.750167248,1.642217346,1.704231143,54765600,0,0
1/23/2009,1.655998353,1.823665319,1.653701493,1.770838737,63361600,0,0
1/26/2009,1.780025725,1.883382013,1.750167202,1.830555439,58174800,0,0
1/27/2009,1.860414141,1.952286352,1.853523561,1.938505411,72530000,0,0
1/28/2009,2.007408927,2.051048375,1.943098403,2.018893003,72375200,0,0
1/29/2009,1.952286473,1.975254637,1.892569423,1.901756644,41312800,0,0
1/30/2009,1.88797524,1.938504831,1.802993305,1.825961351,50676000,0,0
2/2/2009,1.798400243,1.945396,1.789213021,1.924724698,57799200,0,0
2/3/2009,1.92931819,1.963770434,1.876491724,1.947692633,39694800,0,0
2/4/2009,1.952286606,2.101579024,1.952286606,2.002816439,77923200,0,0
2/5/2009,1.949989302,2.172779666,1.929318002,2.149811506,91919200,0,0
2/6/2009,2.156701605,2.28072916,2.119952513,2.266948223,115788000,0,0
2/9/2009,2.257761651,2.289917033,2.175076663,2.237090349,71612800,0,0
2/10/2009,2.2347926,2.264651111,2.099281202,2.140623569,112966400,0,0
2/11/2009,1.970660096,2.041861199,1.805290065,1.87189734,198340000,0,0
